"","core","TMA.set","Kcross.Cancer2lympho","Kcross.lympho2Cancer","Kcross.Cancer2Stromal","Kcross.Stromal2Cancer","Kcross.Lympho2Stromal","Kcross.Stromal2Lympho","cancer ratio","stromal ratio","lymphocytes ratio","lymphocyte.dens","cancer.dens","stroma.dens","cancer.to.lympho.avgCount","lympho.to.cancer.avgCount","cancer.to.stroma.avgCount","stroma.to.cancer.avgCount","stroma.to.lympho.avgCount","lympho.to.stroma.avgCount","ShannonH","DoC_TL_max","DoC_SL_max","DoC_TL_min","DoC_SL_min","DoC_TL_mean","DoC_SL_mean","DoC_TL_Std","DoC_SL_Std","DoC_LT_max","DoC_ST_max","DoC_LT_min","DoC_ST_min","DoC_LT_mean","DoC_ST_mean","DoC_LT_Std","DoC_ST_Std","DoC_TS_max","DoC_LS_max","DoC_TS_min","DoC_LS_min","DoC_TS_mean","DoC_LS_mean","DoC_TS_Std","DoC_LS_Std","localized_TL","localized_SL","localized_LT","localized_ST","localized_TS","localized_LS"
"int30","K-8","963","6610.33055845188","-1778.46550345195","8094.26738738734","-298.646553905995","8929.11838949507","577.317848787301","0.389853137516689","0.0974632843791722","0.512683578104139","17568.3063360625","13359.2329430475","3339.80823576189","98.2622395833333","129.223630136986","98.358904109589","24.5897260273973","25.2145833333333","132.638356164384","1.34163609151298","0.926997829420408","0.919007804000923","-0.901658558743352","-0.895537128739579","-0.133255324172654","0.0702457951683414","0.444885125982118","0.418773653713239","0.915169235221589","0.916129514410422","-0.918894462696902","-0.818892766464065","-0.130141683991531","0.0107933959801455","0.441870780959807","0.40176665464063","0.950060237166364","0.952552106743537","-0.811797466330205","-0.896200641300768","0.0594340496793929","0.0700835876411952","0.456064616186422","0.490779609487378","0.00442823651992706","0.0174524615785361","0.00650907845152449","0.0106200753682768","0.0288065843621399","0.0438957475994513"
"int31","G-7","963","4827.89799686038","-3531.85043069834","5181.15954804874","-3180.78253992347","10492.0892007372","2022.13068603107","0.650030432136336","0.0770947453844593","0.272874822479205","6508.01151813304","15503.0995569504","1838.69470400785","121.868401486989","51.1598002496879","114.568421052632","13.5880149812734","17.2379182156134","61.0131578947368","1.11017878336877","0.953264673477427","0.953437547449027","-0.929119256347658","-0.760487756630185","-0.122145253783521","0.0884287650115754","0.496485799570314","0.433372824689809","0.950435994921114","0.9454481422507","-0.925555799834604","-0.890215444748234","-0.103949539138791","-0.0790475168839923","0.433371117768239","0.379855210707314","0.957019257192935","0.944762949209625","-0.905445446580195","-0.812374970472555","0.0169340398092365","0.155008481362948","0.510676579819827","0.502632042122145","0.0208333333333333","0.0260416666666667","0.0124882922260381","0.0362160474555105","0.0448548812664908","0.0686015831134565"
"int32","D-2","963","7494.0960735227","-881.483357971265","6855.22273895657","-1480.60540154195","9648.62521631003","1294.02573705833","0.740460373860652","0.0523713888459756","0.207168237293372","5933.11452849723","21206.1282140844","1499.87011570512","177.170022371365","49.5691633632381","166.548672566372","11.7792614229084","14.4958985831469","57.3421828908555","0.975079552295477","0.944679535280443","0.966571504637507","-0.90932651895529","-0.90660834213778","0.0136928341412051","-0.0133757708419841","0.490424841847462","0.390516611126311","0.953094091218345","0.95030747030361","-0.924545166149572","-0.883143607759418","-0.0121841462269139","-0.00575138813843456","0.440361040146825","0.381647916588688","0.958767180721743","0.962134987868021","-0.88959801759424","-0.850397561724081","0.028427376903423","0.018692904861487","0.554611641905464","0.496965548569334","0.0350746268656716","0.0171641791044776","0.0146076794657763","0.0187813021702838","0.0621301775147929","0.0591715976331361"
"int33","K-6","963","5967.81014740531","-2423.01902166835","8396.68324066792","11.3162357444639","9585.3635772398","1212.91280556987","0.30823812387252","0.0757666867107637","0.615995189416717","23318.0970981809","11668.1536240995","2868.09862785122","90.7555642327216","181.367538041358","99.7444444444444","24.5173624658603","22.9677860210855","186.733333333333","1.19447307150234","0.931812382051615","0.950484768567077","-0.924190183046133","-0.846584788688014","-0.218423036172492","0.0631862736805781","0.436727733914258","0.413141163901957","0.939038925049876","0.926221578354184","-0.934912722176118","-0.858861693830362","-0.169528270313793","0.0170397176980735","0.449232048752408","0.395429402033442","0.940383987809141","0.950484768567077","-0.897986270561242","-0.873984418494945","0.0357269839104806","0.109022099025431","0.467210603670107","0.477878828552041","0.00761570005858231","0.0152314001171646","0.00819672131147541","0.0101483216237315","0.0317965023847377","0.0429252782193959"
"int34","I-4","963","7287.33089189359","-1091.13383788684","7446.00551536051","-951.799900350394","11085.9682599695","2589.76345381001","0.821595460614152","0.0298731642189586","0.148531375166889","4291.12191862057","23736.1721408641","863.045869025935","193.544943820225","34.9904529758278","188","6.83587243550681","7.20786516853933","35.8379888268156","0.768033056978006","0.934331030678577","0.922801999974981","-0.928248616848011","-0.728624781269444","-0.0122717700802326","0.0133319976945786","0.552124403190473","0.379738389746438","0.93170760782035","0.938474810704182","-0.91019164488042","-0.877604798369368","-0.0141439419793917","-0.0688395049429328","0.434951828911027","0.353013207813855","0.94061514203753","0.910787735855105","-0.852864553297752","-0.803026607525831","0.0289048503472689","0.0219710157716232","0.539535567383969","0.471495932349782","0.0506186726659168","0.0326209223847019","0.0150345388053637","0.0390085331166193","0.0449438202247191","0.0393258426966292"
"int35","D-8","963","9107.7225376101","725.084873829153","10155.1699443407","1744.52608803415","11608.7114420754","3235.24404840189","0.6159809183065","0.156032597893063","0.227986483800437","4635.56427879511","12524.5106364307","3172.55271042211","104.916303400174","38.8322039367538","105.96050955414","26.8412391093901","26.9555361813426","39.3859872611465","1.3256626887695","0.941024873025084","0.944750452635059","-0.853923144636527","-0.82122736175727","0.174881275562068","0.114785107166041","0.499391690029411","0.456128927133933","0.941938695335555","0.946685899018419","-0.824523772805999","-0.872161592412965","0.0973216022718873","0.083422639526426","0.449930555812415","0.430236604931834","0.952320934131624","0.957545514887096","-0.89041940352628","-0.804314581279914","0.157173973059264","0.0938422364195297","0.472519713441242","0.454649535559516","0.0610820244328098","0.0453752181500873","0.0248547449967721","0.0193673337637185","0.0548469387755102","0.0408163265306122"
"int36","I-9","963","10000.8228312018","1683.84471419532","14181.2522150802","5893.26625503245","13463.8849160745","5237.55988363654","0.548280149191877","0.0422710319104849","0.409448818897638","4286.03631949488","5739.29762215761","442.485530959998","50.2024291497976","37.4905517762661","47.2549019607843","3.6432350718065","3.51518218623482","34.0490196078431","1.17391821901595","0.950048181184323","0.966225741878125","-0.850166509105997","-0.670900483253164","0.121308853102259","0.00326495202156567","0.476986922250153","0.382516618657685","0.951255776926646","0.940477951110213","-0.873229211785123","-0.693473593749464","0.0650348049941844","0.0177426480207652","0.449182642241276","0.357984228714938","0.939711297423823","0.96335860317819","-0.655758054368945","-0.76715559769492","0.209674276487407","0.200127475062796","0.495297760469721","0.512208489453547","0.0820668693009119","0.269503546099291","0.0529500756429652","0.220121028744327","0.099009900990099","0.128712871287129"
"int37","J-10","963","8075.11238163768","-262.236382158969","9169.55582396151","849.438566526631","11934.5721687379","3468.91285208578","0.843632828773781","0.0244410498541869","0.131926121372032","4519.66914651164","28902.0948053244","837.328178722157","203.412631578947","31.8088888888889","205.988636363636","5.96839506172839","5.93157894736842","32.0170454545455","0.711499443192651","0.94185025633503","0.937032615814964","-0.923259168727837","-0.687702855594063","0.152562157864241","0.0316168529040505","0.507211491691197","0.396099740754902","0.94258832016177","0.952949110925782","-0.864758921468427","-0.893807709265658","0.0366883736187653","0.0276520431765447","0.433527615882476","0.363455070793394","0.952949110925782","0.942694444309314","-0.849394903836309","-0.741013154477324","0.31521969852953","0.146619013394758","0.480601075594233","0.481661303048358","0.0737618545837724","0.0558482613277134","0.0222258808034244","0.0546592031610142","0.0914285714285714","0.0514285714285714"
"int38","K-4","963","8523.12624168163","175.655644989245","8286.78626408905","-123.004245970093","9451.66680096998","1025.42774390271","0.667258382642998","0.112031558185404","0.220710059171598","4779.82424770873","14450.5321090247","2426.21999347503","133.426273458445","44.1342004138339","128.779929577465","21.6225243866391","22.7953529937444","44.9084507042254","1.21777915615877","0.942080912350309","0.936713157828729","-0.901392438260855","-0.797433506543772","-0.00448358171737827","0.0165548919735066","0.49006466860405","0.423478945867979","0.93374391312597","0.9368351565222","-0.885496172715977","-0.845427177979631","-0.0243904730988232","0.0140677938276901","0.429961818202232","0.400733214849085","0.953955737199396","0.931631865607041","-0.868767192095633","-0.789013532929643","0.10756892253345","0.043461887594882","0.498024484685684","0.449184173589943","0.0268336314847943","0.018783542039356","0.0186280307510349","0.0121230041395624","0.0493827160493827","0.037037037037037"
"int39","K-7","963","7980.40975921205","-400.012317535982","6440.69647873676","-1922.84411884416","7786.22887137753","-592.381283531198","0.427715996578272","0.133304818933561","0.438979184488167","12058.0793150916","11748.6969617651","3661.67721975013","109.950308541734","112.845333333333","106.519786096257","33.1993333333333","32.7564144202663","107.867379679144","1.41880412337862","0.939884966305088","0.960741963965803","-0.907946084026535","-0.881828178286541","-0.0878179831851516","0.031105289298305","0.454878611466409","0.429629790931468","0.943549004687567","0.935440155677758","-0.877327090515728","-0.839548593212271","-0.0925698936041032","-0.032330273966556","0.442630136585829","0.396408278614472","0.930334638589338","0.956478316196725","-0.877117601258284","-0.893635481516779","-0.0790768784591996","-0.036986546773004","0.44994900198554","0.471739468089014","0.0126705653021442","0.0198180636777128","0.0120040013337779","0.0116705568522841","0.0203426124197002","0.0321199143468951"
"int40","D-3","963","6939.79399607109","-1432.85252196838","8011.64851754496","-332.971798752194","11120.4397240778","2857.95386308161","0.831514324693042","0.0305593451568895","0.137926330150068","4695.01972209692","28304.7924888039","1040.24175840723","229.154302670623","38.0108285479902","222.53125","8.17850697292863","9.24925816023739","41.7455357142857","0.747886811339772","0.939283431975387","0.919855045395942","-0.867043939139682","-0.787030579625394","-0.0477756290491928","0.019426061958547","0.517358246797426","0.394677423439887","0.928101486356632","0.921646680841269","-0.930699057644659","-0.904433281196873","-0.0470765131689212","-0.0180642734735819","0.415660151320766","0.356833700943881","0.895624219825641","0.919855045395942","-0.908984229920284","-0.797440534202505","0.143478197768512","0.067046928090836","0.522334334081722","0.491245217290226","0.0237623762376238","0.0138613861386139","0.00607154578273712","0.0152609123728257","0.0403587443946188","0.0269058295964126"
"int41","I-1","963","10212.211047124","1968.35535090155","16484.6477550501","9148.63917998248","9132.04585044552","-66.1957024105377","0.528384279475983","0.0443959243085881","0.427219796215429","3505.17501516349","4335.19090461447","364.251577384962","34.5229982964225","27.9132231404959","39.5573770491803","3.3236914600551","3.06303236797274","29.4754098360656","1.15440634737563","0.897552744580098","0.819240945408334","-0.864672451933623","-0.597906593306677","0.0579010449818623","-0.0868327319937221","0.411838479025513","0.300723050002244","0.91862140554585","0.96945923956188","-0.74796982802332","-0.64785468721565","0.0994757215922006","-0.0471352893290474","0.412558574847666","0.358406440028435","0.966599477793261","0.79583406125381","-0.678491966754925","-0.63294018880597","0.0722207588131097","0.0524115833905141","0.57440824694883","0.426712125354826","0.0136518771331058","0.370307167235495","0.0137931034482759","0.222068965517241","0.15","0"
"int42","L-4","963","5051.8049003362","-3321.22144908193","7845.07831068651","-495.512586038247","11868.1095878747","3506.39871781878","0.571772132872388","0.0989027506388096","0.329325116488802","8947.49743870153","15534.5870638159","2687.10785699024","113.16522136011","65.1800736067298","120.957446808511","20.9232386961094","29.1392058420812","97.0288753799392","1.22977747144456","0.92786763071624","0.956974448319293","-0.908716852044708","-0.860930948897401","-0.110558180037398","0.0693177420789136","0.484936688055064","0.431229881052202","0.93687902503142","0.942046701842384","-0.901751834429835","-0.859837704070608","-0.0455452940465245","0.0165589319166238","0.423950303307686","0.393809544650699","0.946986725409086","0.955453947985741","-0.860619631519033","-0.874200799344084","0.0776555200073777","0.0864150099612736","0.470394585355248","0.471821886882086","0.0132420091324201","0.0292237442922374","0.0218248750986064","0.0123586642124638","0.0334855403348554","0.0593607305936073"
"int43","G-8","963","5150.89133972873","-3227.53162428425","6960.96131092531","-1438.28252952006","13550.1366916079","5180.58990434959","0.495013042811109","0.0932944606413994","0.411692496547491","11331.6038127378","13624.9548639181","2567.87742010608","111.889675736116","93.056106633602","112.891447368421","21.2761934283943","25.2527021990309","111.435855263158","1.31012175856015","0.913910685912505","0.972232548527391","-0.937272271033479","-0.82309294468708","-0.238157188997055","0.126503738599849","0.484681744995035","0.455784614182114","0.952367180609979","0.95314338256385","-0.949328866842889","-0.909227509521441","-0.178382482432509","-0.0367827636604383","0.454838129018858","0.409749611464317","0.950926804043176","0.965819734326686","-0.888500775424504","-0.84521616484628","0.012425397270416","0.0919305253253641","0.494432865499846","0.50688195696433","0.0134228187919463","0.0477255779269202","0.00837209302325581","0.00930232558139535","0.0247116968698517","0.0774299835255354"
"int44","K-9","963","9716.99938898301","1334.99812649691","11476.7236641259","3054.58320942821","12093.0346968595","3716.12949585356","0.438932980599647","0.100749559082892","0.46031746031746","8877.89730301894","8465.46625014881","1943.1030016665","76.5665708812261","80.2973380210949","75.9584245076586","17.4349573078855","17.1451149425287","78.3347921225383","1.34844369788299","0.939117165464869","0.949350802158794","-0.927722094035863","-0.823263370866643","0.0111023672651075","0.123132657080404","0.49315371740371","0.434733344022335","0.939970507908319","0.9333894900517","-0.906631373607962","-0.906070847897693","-0.0251312111867102","-0.00181597827986925","0.490083823168866","0.415480702298601","0.946247568037768","0.949350802158794","-0.906070847897693","-0.805511620745946","0.00111137329767058","0.14123927515435","0.49415117457678","0.505213977606971","0.0239578342117873","0.0273119310014375","0.0276381909547739","0.0206030150753769","0.043859649122807","0.081140350877193"
