TMA.core,TMA.set,Kcross.Cancer2lympho,Kcross.lympho2Cancer,Kcross.Cancer2Stromal,Kcross.Stromal2Cancer,Kcross.Lympho2Stromal,Kcross.Stromal2Lympho,cancer ratio,stromal ratio,lymphocytes ratio,lymphocyte.dens,cancer.dens,stroma.dens,cancer.to.lympho.avgCount,lympho.to.cancer.avgCount,cancer.to.stroma.avgCount,stroma.to.cancer.avgCount,stroma.to.lympho.avgCount,lympho.to.stroma.avgCount,ShannonH,DoC_TL_max,DoC_SL_max,DoC_TL_min,DoC_SL_min,DoC_TL_mean,DoC_SL_mean,DoC_TL_Std,DoC_SL_Std,DoC_LT_max,DoC_ST_max,DoC_LT_min,DoC_ST_min,DoC_LT_mean,DoC_ST_mean,DoC_LT_Std,DoC_ST_Std,DoC_TS_max,DoC_LS_max,DoC_TS_min,DoC_LS_min,DoC_TS_mean,DoC_LS_mean,DoC_TS_Std,DoC_LS_Std,localized_TL,localized_SL,localized_LT,localized_ST,localized_TS,localized_LS
F-10,1042,13261.98634,4927.122305,30332.2551,22151.78244,20177.20681,12036.62971,0.0753663,0.027106227,0.897527473,51779.94283,4348.014789,1563.806048,29.3694521,349.7606318,30.55743243,10.99027947,10.32088562,341.7398649,0.555576502,0.923229746,0.926829695,-0.931587502,-0.929765109,-0.158469576,-0.021429791,0.402715623,0.389998419,0.930592243,0.921705481,-0.93027549,-0.687814678,-0.132152649,0.076105503,0.522571669,0.414232282,0.927342823,0.918314263,-0.67099498,-0.935451746,0.132951117,0.015275101,0.450696622,0.540821275,0.00377551,0.011632653,0.03163017,0.03649635,0.040677966,0.06440678
J-3,1042,23806.38748,14602.05725,21335.86039,13173.27579,18670.10086,9738.177979,0.495952907,0.073951435,0.430095659,6258.965632,7217.353013,1076.178009,50.66467066,43.93620178,46.93034826,6.997774481,9.005988024,52.37810945,1.193294966,0.931317106,0.953498407,-0.892770137,-0.647289713,0.028108834,0.085038687,0.461616472,0.399188006,0.934168339,0.900018414,-0.907059235,-0.746828415,0.024281858,-0.035913879,0.450372969,0.352195916,0.93011416,0.953498407,-0.745641662,-0.735924746,0.111375363,0.177688983,0.453638479,0.481171006,0.023972603,0.041952055,0.03043801,0.057906459,0.035,0.085
I-11,1042,10291.46423,1855.94959,12753.23924,3998.652997,22428.97582,14226.30718,0.340384615,0.059735577,0.599879808,25560.14938,14503.37468,2545.260317,93.6613905,165.0646186,100.7545272,17.68185028,19.00921659,190.8933602,1.172061189,0.938943715,0.930208331,-0.935034169,-0.866937061,-0.237916823,0.005256162,0.46002593,0.404792179,0.935838504,0.910537949,-0.927537408,-0.855863414,-0.212475432,-0.023064799,0.482658686,0.385818072,0.878536982,0.91827347,-0.880794483,-0.885575132,0.027326422,0.001637698,0.475671133,0.496278597,0.008617234,0.009819639,0.01024373,0.006711409,0.014112903,0.026209677
D-7,1042,26049.14703,17308.37578,27648.55729,22693.51176,26450.04916,19319.17279,0.501266281,0.033285094,0.465448625,14332.17063,15435.07377,1024.920091,110.210649,102.3363407,112.2173913,7.451461566,10.24018655,143.1956522,1.104660123,0.932207841,0.94951436,-0.915851571,-0.815250007,-0.154261191,0.062447696,0.477224191,0.420154026,0.931551037,0.917206261,-0.892846271,-0.914541753,-0.144217922,-0.011755352,0.441632372,0.342738399,0.897691234,0.940330839,-0.895256994,-0.872301947,0.092470882,0.188989008,0.517405029,0.534651981,0.013219285,0.032270607,0.010830325,0.042599278,0.043715847,0.114754098
K-8,1042,19490.55048,11283.36864,20450.69192,13741.99094,23255.00557,19625.69185,0.461054104,0.03358209,0.505363806,12130.37984,11066.80247,806.0796943,77.67558837,85.1406171,76.70138889,5.586747597,5.566220581,83.76388889,1.161947591,0.937091331,0.910738599,-0.888188728,-0.809966502,0.028223957,-0.020876976,0.447792584,0.363005729,0.949557315,0.92538139,-0.879106938,-0.886889622,0.020698462,-0.028894082,0.444477244,0.333057728,0.950772952,0.908052054,-0.857832217,-0.793539479,0.106355077,0.154082298,0.487287256,0.490358752,0.019852262,0.028162512,0.015688259,0.033906883,0.048951049,0.062937063
J-10,1042,17045.58611,8956.079961,15662.94361,7453.009118,22570.55224,14244.53371,0.513858813,0.048505847,0.43763534,20314.66875,23852.89903,2251.601088,176.8023256,150.5752212,162.3526786,15.32553729,15.66155369,141.3035714,1.172585286,0.943933888,0.945738818,-0.93152716,-0.879018805,0.010797519,0.041835053,0.549500644,0.431357489,0.947085215,0.947172617,-0.933067329,-0.887732657,-0.040759864,-0.004589882,0.541617882,0.406966464,0.948480592,0.951418931,-0.908008723,-0.894861708,0.07009519,0.111365035,0.501675646,0.536442791,0.052214798,0.021776788,0.044257113,0.01032666,0.033557047,0.071588367
E-9,1042,19921.7947,11956.77997,21337.11377,10087.67817,33752.962,24197.00617,0.49273725,0.04389929,0.46336346,17370.58674,18471.75246,1645.698221,102.9965169,96.85456928,110.6433824,9.85817229,9.475444096,100.0147059,1.186817937,0.950919709,0.933637445,-0.917648766,-0.904892921,0.022020532,0.072406019,0.508098019,0.395177118,0.949362195,0.935251703,-0.911366861,-0.849874395,0.020421428,0.051855055,0.498694538,0.409685805,0.952753809,0.951685583,-0.778975106,-0.805933756,0.230926035,0.205705428,0.500167315,0.463712475,0.040418118,0.030662021,0.037352556,0.031454784,0.095940959,0.062730627
C-11,1042,18731.54318,10339.53166,32855.03564,24956.45932,24382.10225,16209.54745,0.232585596,0.063459268,0.703955136,12550.60862,4146.70004,1131.396585,31.35052411,94.88705584,31.62325581,8.628172589,8.714465409,96.66511628,1.094629226,0.932560251,0.913346158,-0.890952466,-0.826779614,0.010414825,-0.016382028,0.465546436,0.398882338,0.919176114,0.91626783,-0.926000183,-0.663381197,0.072561283,0.053970091,0.514896595,0.411142163,0.930982981,0.904992382,-0.683479984,-0.827916446,0.156733863,0.057557187,0.468723333,0.519618628,0.020553691,0.014261745,0.034307497,0.026683609,0.037383178,0.065420561
J-9,1042,13240.36926,4860.995435,14401.5863,5529.306217,15988.03422,7542.662195,0.489458055,0.02969562,0.480846325,27200.50966,27687.65789,1679.821501,226.9728269,222.9770969,221.25,13.42302442,13.55426895,219.4725,1.136308396,0.934115703,0.960859448,-0.941585053,-0.912657987,-0.246822126,0.025169011,0.511540232,0.406342409,0.943549005,0.941429065,-0.945723889,-0.921994028,-0.185213005,-0.016919845,0.499473661,0.384659929,0.935908976,0.952693769,-0.887557786,-0.910489002,0.033735184,0.007303274,0.530578059,0.532828197,0.013125386,0.012198888,0.012591019,0.007129854,0.055137845,0.052631579
C-3,1042,7740.668457,-601.7173555,15013.76869,6584.592333,13825.95636,5299.225896,0.231922197,0.08604119,0.682036613,26076.53176,8867.158175,3289.641316,71.30397584,209.6906759,75.72207447,28.0927479,29.59553766,234.5984043,1.14317225,0.937180824,0.956894117,-0.939107332,-0.933277215,-0.238690831,0.062955608,0.408867606,0.413007542,0.923535517,0.936666709,-0.936304027,-0.842936534,-0.213431902,-0.034948595,0.44528253,0.402040147,0.919608433,0.964329973,-0.845663781,-0.927586501,-0.048137849,0.055213657,0.434662444,0.472942794,0.002684564,0.008724832,0.009871668,0.004935834,0.005326232,0.034620506
K-2,1042,13429.1008,4990.180572,9660.565035,1367.341167,17009.45747,8641.172226,0.606533398,0.103607996,0.289858606,4961.778408,10382.59435,1773.554099,88.93355761,42.50040193,87.47294118,14.94212219,15.17746005,42.45882353,1.27785553,0.92855985,0.922288067,-0.878599448,-0.814019272,-0.048349409,-0.010477794,0.480871908,0.388511672,0.920964169,0.942058031,-0.911963984,-0.842463049,-0.005292061,-0.024466578,0.442146096,0.391148214,0.942058031,0.920758728,-0.866438698,-0.874725794,0.014267271,0.053461499,0.494248422,0.452969394,0.024410774,0.013468013,0.019300362,0.008845999,0.04009434,0.023584906
D-6,1042,11230.95784,2793.420503,12285.40066,4134.591803,25576.40164,16660.46757,0.747876317,0.026333673,0.22579001,6998.216314,23179.94599,816.1952812,156.386757,47.21376647,151.8064516,5.345524761,5.322046652,45.63225806,0.912217436,0.92861595,0.942952709,-0.901339616,-0.704859595,-0.085436708,0.061846726,0.512904729,0.406728274,0.939804094,0.926407165,-0.907968027,-0.91732574,-0.074395597,-0.030162284,0.426616418,0.338172514,0.936638989,0.934432052,-0.903236358,-0.682598483,0.056816493,0.227496502,0.56156638,0.493652373,0.027861446,0.064006024,0.013178823,0.051579187,0.077922078,0.103896104
G-12,1042,12445.53998,3938.582701,14708.28723,6339.346135,9685.987965,1308.302835,0.642702703,0.068378378,0.288918919,5039.754133,11210.97786,1192.757526,93.55846586,42.05803196,86.7826087,9.233389403,9.221702526,38.96442688,1.168145009,0.926823141,0.9341105,-0.850584395,-0.741712361,0.054292856,-0.006143342,0.516557947,0.384116743,0.92782652,0.91190193,-0.877950508,-0.830044335,0.059351704,0.02009733,0.438421556,0.378546941,0.927653207,0.93714219,-0.843814939,-0.791956355,0.134014183,0.027029256,0.51546981,0.467110211,0.04494382,0.024344569,0.019352125,0.019352125,0.075396825,0.03968254
D-3,1042,9699.632645,1097.333713,13008.79741,3285.269241,44723.33037,38400.96958,0.773467916,0.031723143,0.19480894,7024.648154,27890.60895,1143.910136,205.8638046,51.85029828,209.8272727,8.605891126,9.174685418,56.34090909,0.891886496,0.926938516,0.892444657,-0.920132965,-0.721004737,-0.021242699,-0.002282443,0.521733368,0.38240647,0.939311173,0.939675916,-0.925276843,-0.848265114,0.009543485,-0.002850927,0.441521914,0.362845931,0.942456022,0.86922549,-0.845456289,-0.764651514,0.123301971,0.090165487,0.509603478,0.448041,0.038518519,0.057777778,0.019205668,0.090434458,0.054794521,0.00913242
J-13,1042,18589.72962,10036.21614,12595.52186,5369.695389,7720.339171,-71.25741641,0.222053952,0.046947468,0.73099858,34964.38549,10621.06026,2245.543856,74.62048427,245.6445013,76.37298387,16.14705882,16.1649618,251.6955645,1.014749588,0.944427365,0.95409604,-0.946477207,-0.902873106,-0.115578581,0.028963894,0.49435099,0.429768257,0.947713251,0.952064274,-0.945695676,-0.842491802,-0.117904347,0.06035584,0.51817129,0.427099388,0.944143257,0.945652713,-0.803765467,-0.922701586,0.115051385,0.069696235,0.474599135,0.53620578,0.016835017,0.017482517,0.023880597,0.023027719,0.068686869,0.066666667
H-12,1042,9485.042344,1098.463976,17587.77557,9185.474905,11867.03805,3844.54094,0.517186251,0.138689049,0.3441247,4317.589708,6488.921118,1740.073901,50.62253194,33.68392581,51.72622478,13.87094281,14.09059233,34.96253602,1.379519517,0.934771288,0.907959284,-0.82276338,-0.815194298,0.006959968,0.013224948,0.480410487,0.409345165,0.938884749,0.93180057,-0.822966574,-0.764109142,0.021322184,0.09094268,0.444264126,0.419558085,0.937154322,0.884382085,-0.810345471,-0.811584977,0.146048175,0.045276906,0.500279603,0.482188265,0.039534884,0.011627907,0.026295437,0.029389018,0.072254335,0.023121387
F-7,1042,16430.31737,8081.690598,9421.705089,1483.944293,13490.61836,5623.458504,0.38568101,0.041559397,0.572759593,21919.65498,14760.11014,1590.488664,125.2726884,186.0371901,125.4955752,13.5228862,13.85124144,190.8820059,1.172608401,0.95137439,0.950243866,-0.932092801,-0.807796282,-0.043694683,0.033943234,0.530986638,0.407691347,0.94652262,0.950449936,-0.952161754,-0.880714937,-0.071418595,0.002627499,0.542413006,0.400245815,0.956158344,0.951389732,-0.881448696,-0.883392697,0.148923702,0.095332652,0.480113537,0.518213866,0.033183472,0.015842432,0.040063593,0.017170111,0.038461538,0.053254438
