Image,Name,Centroid X µm,Centroid Y µm
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,I-7,13754.5,13845.9
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,I-8,15157.1,13683.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,I-9,16630.3,13733.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,I-10,18078.6,13559
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,J-1,5059.8,15458.3
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,J-2,6542.3,15506.7
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,J-3,8065.5,15381.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,J-4,9538.7,15431.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,J-5,10964.7,15308.5
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,J-6,12260.5,15232
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,J-7,13733.8,15157.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,J-8,15175.2,15094.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,J-9,16580.4,15132.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,J-10,18124,15121.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,K-1,5268.8,16979.9
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,K-2,6667.1,17054.8
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,K-3,8167.7,16854.7
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,K-4,9613.6,16880.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,K-5,11136.8,16805.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,K-6,12510.2,16880.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,K-7,13958.5,16730.2
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,K-8,15431.8,16705.3
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,K-9,16780.2,16505.5
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,K-10,18128.6,16455.6
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,L-1,5485.8,18612.6
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,L-2,6816.9,18478.2
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,L-3,8315.2,18528.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,L-4,9738.5,18303.4
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,L-5,11136.8,18503.1
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,L-6,12510.2,18303.4
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,L-7,13958.5,18353.3
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,L-8,15381.8,18153.5
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,L-9,16832,18093.2
TMA_963_U4114_uv-GATA3_-_2016-10-25_11.39.51.ndpi,L-10,18253.4,18003.7
