Image	Name	Class	TMA core	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	J-10 - PathAnnotationObject		J-10	J-10	Polygon	15745.9	16001.1	1110868.2	5742.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	H-7 - PathAnnotationObject		H-7	H-7	Polygon	11042	12850.7	1429911.9	5779.4
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	L-7 - PathAnnotationObject		L-7	L-7	Polygon	11183.3	19102.9	1290922.2	4360.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	I-11 - PathAnnotationObject		I-11	I-11	Geometry	17230.4	14346.1	937686.6	16257.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	K-2 - PathAnnotationObject		K-2	K-2	Polygon	3501.6	17684.3	1112728.9	5400.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	H-3 - PathAnnotationObject		H-3	H-3	Geometry	4916.3	12930.5	670194.1	20453.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	L-8 - PathAnnotationObject		L-8	L-8	Polygon	12725.9	19232.7	1295542.9	4833.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-11 - PathAnnotationObject		B-11	B-11	Geometry	16910.3	3234.3	1096826.7	12578.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	J-13 - PathAnnotationObject		J-13	J-13	Polygon	20240.9	15523.1	681797.1	5422.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-6 - PathAnnotationObject		A-6	A-6	Polygon	9132.5	1995.7	1367062	6679.4
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	G-5 - PathAnnotationObject		G-5	G-5	Geometry	8065.7	11585.5	847630.8	15282.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	H-9 - PathAnnotationObject		H-9	H-9	Geometry	14091.9	12772.9	1181469	12709.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	L-11 - PathAnnotationObject		L-11	L-11	Geometry	17281.4	19164.3	486129.2	17789.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-4 - PathAnnotationObject		D-4	D-4	Polygon	6274.7	6747.5	1229098.7	6877.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	J-9 - PathAnnotationObject		J-9	J-9	Polygon	14197.1	15952.6	1326771.1	7148
